0,1
neg,leaving pcb :-(
neg,"Final ep of GoT, here we go. :("
neg,"Seen 2 peregrines today 8.40 one had pigeon in its feet so lucky to see them again! flew over tram stop but didn,t hav phone to take pic :-("
neg,@jeffer_jen @LloydPfc nope but just had another check today and I have a hernia :(
neg,"guess who's spent half an hr sitting outside her apt building bc she left her keys at work?

I hope someone needs to leave this bldg soon :("
neg,@camerondallas too hard to get a notice from youu :((
neg,"@RichelleMead it's being more than enough since you wrote the dark swan series, won't you ever write a fifth book? I'm dying! 3 years now :("
neg,@theemilygrayxo Mmmmm if i wasn't at work i would babe :( X
neg,@imNadies I need my avi dude.. :(
neg,so alone :-( http://t.co/R6kMtPHPF4
neg,@NICKIMINAJ nicki follow me please :(
neg,@russophobes :( fucjikg disgusting
neg,#BuyNotAnApologyOniTunes isn't avalible in Denmark :(... Could someone please gift it to me? im frustrated
neg,@maddylovve_ @kriseldagarza no she's talking about me lmao :(
neg,my throat hurts like hell nw :-((
neg,first day of sch and i miss sharing a class w jeslyn already :-(
neg,72 and counting.  :( http://t.co/9xWKegCy6W
neg,@Techverse_in i was rooting :( kuch nahi hua
neg,Terrible day. I've been bitching at newbies trying to get them to think for themselves &amp; search for help. Only one gave me crap about it. :(
neg,@byunboobs come back :-(((((
neg,"I really need a miracle happen today :( 
4th win please.."
neg,@mikecom17 Oh that's not good Linda :( Have you tried clicking on the option to change the pin?
neg,Craving chicken wings :(
neg,@phillyc13 :( love you
neg,@Uber epic fail on the #UberIceCream page wont even load :-(
neg,@andylimko thank you sa bracelet. Ang ganda!! :((( 💗💗💗
neg,"@NinaBejar nux hinanap ako! Yes, told ya I have no load :(( uy check fbc grabe my sched anyare"
neg,"Co “@AusiDineo_: I would entertain such tbh ""@ImKhweziN: ""Hey, remember me?"" typa weather :(""”"
neg,Any twitter buddies able to do a 5 minute transparency job? I am shit at photoshop :(
neg,Still haven't decided how I want my name on my planner :( Please helpppp
neg,@DJEternalRefuge I WANNA TAKE A SELFIE CAUSE IM WEARIG DRI BUT GOT ALOT OF PEOPLE INSIDE THE BUS :-(
neg,"@EmperorJepp yeah, they are just the next prey :( poor girls"
neg,I feel so gross. Like sick. And my tummy hurts. :( I wanna go home. — feeling drained
neg,"@morealtitude #ausfailia haha! I am missing out on snow :( &amp; live footy. But flight gets in day before the game that counts,2nd ye in a row!"
neg,m&amp;m's and kitkat please :((((
neg,@R_steeez12 really sad I didn't get to see you guys on bday  :(
neg,@casterogue @KristineMayor :((((( no money 😩😩😩😢
neg,"""@hallarkd: @haxllaark @hallahup_ @pxleehalla @hallakuma @hallashi guys :( http://t.co/gXI974Xj63""saoloh -_-"
neg,@AlexandraBjelk suger :(
neg,Olivia can't read oh my god :( #b&amp;s
neg,@SeaveyDaniel I've been supporting you since the audition of american idol and until now.. ugh you still don't notice me :(
neg,@JoshTheFiend but I am a virgin. :(
neg,@Jeyneus I'm used to foot injurys now lol .. My appendix burst a while ago so it's not appendicitis .. They just told me I have a hernia :(
neg,@gotshinee yeahh :(( but it's so hard esp. they're not doing well on digital charts cries
neg,@SWlZZ well ... Fack ... looks like I won't be able to touch NHL 15 ever again :(
neg,Hays :(
neg,@JamesRussellFFC @Stormzy1 no g i cant afford it :(
neg,I really miss you :(
neg,"praying for you , KHAMIS ... :( ... https://t.co/cX9MmWnRA4 #Kadhafi"
neg,I wanna go to my favorite spot &amp; watch the sun rise but that's all the way across town :(
neg,ugh I reaaly don't know what to do. :( -ja
neg,@thenomimo Sorry for the delay Naomi :(
neg,@hannah_arias modern contemporary... thats why :(
neg,i messed up big time :(
neg,Looking for fun? KIK : slacke565 #kik #kikmeguys #blonde #kikchat #sexy #mpoints #kiksexting :( http://t.co/LReixn2h5o
neg,Jahat :(
neg,@Kimberly_171 my poor baby :(
neg,"I would entertain such tbh ""@ImKhweziN: ""Hey, remember me?"" typa weather :("""
neg,"but, i know that i can't :("
neg,@iamnonexistent oh dear :( that discount though!
neg,@harIeyyquinn i cant now bc im going thorpe park 5 days after my bday :(( but now idk what to do instead
neg,: ( the goats got scared of me
neg,@_payneourdaddy I miss them :(
neg,@FluffyBearsPS3 u never call :(
neg,@neon27164907 i left :(
neg,@EmmaLK Yeah I guessed as much. :( Hope they decide to play nicely for you.
neg,"esnho: Why the ""NODE15 - Advanced DirectX11 Shading Workshop P2"" is uploaded and removed? :("
neg,Blackberry is such a shitty mobile :( #PovertyYouAreEvil
neg,Help God :(
neg,i think I'm getting sick :(
neg,Really struggling painting with my finger :(
neg,Math test result :((
neg,"I love you, how but you? @Taecyeon2pm8 did you feel the same? Emm I think not :("
neg,Ouch. That hurt :(
neg,"@Red_Doom @Twymaan you lied to me :(
You said you could t drink :("
neg,@Phonemast Ah must have missed that. Still no sign of any data network in #Elgin yet though :-(
neg,HAY WAITING GAME AGAIN... WAITING FOR MY VAVA :( I'M HUNGRY NA!! @ebymcpgl
neg,@tinfinities oh no she isn't :(((( but yes makati!!
neg,One day :( 💛 https://t.co/QtJBLWWLhy
neg,@satabengdagat omg same baon ko for a week was soup and i would soak bread until it was mush?? :(((
neg,I'm missing the game :( they'd better show it later
neg,"I miss Matt and he's coming home 14 days before I do, so I don't know if he's going to be there when I get back :(("
neg,Raining again :(
neg,Is it September yet? I need OUAT back :((
neg,oh well won't be going the beach :( horrible blinkin weather
neg,@ianrobo1 Other than players that is :(
neg,@moontwink one of the best couples :(
neg,@StreetFighter Still not working :(
neg,@RealMichelleW unblock me on Instagram :(
neg,headack badly tension eritation :(
neg,@endohope thanks for your answer! I am feeling so frustrated :( I will try to change my perspective
neg,I'm using all my time just to chat with u but u don't seem like u want to chat with me :(
neg,"@harryetlou harry: ""so we don't forget any of our songs to add to the wedding playlist :(""
*louis endlessly blushing n batting his eyes*"
neg,@prattmouserat poor kiddo :(
neg,My Rumbelle feels are just too overwhelming... :((
neg,Can't believe I still saw a lot of trash thrown irresponsibly during the Pakighinabi session. :(
neg,why not pinkfinite huhu :( #더쇼 #에이핑크 @SBS_MTV
neg,@LBHCRM hi beb :  ( i have a really bad migraine. sorry i wasn't on a lot today but i'm in a lot of pain : ( i'm gonna rest more. i love you
neg,so I was driving home rn and I almost ran over a coyote :( shit scared the fuck outta me.
neg,"@ellierowexo in this weather, are you mad? &amp; work :( 😒😒"
neg,Headache :(
neg,oh my head #인피니트 save me :(((((((((((
neg,my precious baby baechu :-((((((
neg,Emotionally tired :(((
neg,"@kitteninlaces aww, baby :("
neg,I never see you @JackJackJohnson @jackgilinsky :( #CalibraskaEP
neg,@TotTeaOnah what r u talking about I still am :(
neg,@CyrilleeJeeff i feel yah :(
neg,@KEEMSTARx yo dude. Fancy helping a fan out? I wanna grow a yt channel but can't purchase an Elgato :(
neg,no one wants to go to ant man with me :(
neg,"Expect the UNEXPECT ... :(

#BESTFriend"
neg,@Saurabh_tri I'm okay.. Mom was doing well all this while but day before yesterday she fainted due to low bp and now she is having fever :(
neg,"@mxszwxrx ""all along it was a fever, "" :("
neg,So apparently it's no shower friday at the subway and no one was kind enough to tell me. Not cool guys! :(
neg,"Please keep him in your prayers. He's very fragile. I can't even cry, I feel like I've done too much of that this week already. :("
neg,"@pagodane @HakubiRedwinter I know, right? sure, they will leave a huge gap in comic plots :("
neg,last summer vacation with my family im emotional :(
neg,@DestinyNews_net Bungie not nice to us folk in the rest of the world. :(
neg,Well I broke another Raspberry Pi :(
neg,New shoes please :(
neg,@dumplinghoya I've been wanting to change it to only woohyun one but sunggyu makes me feel guilty :(
neg,monica just went to davao. :( luckyyyy
neg,Almost is not enough. Confidence is not enough. I'm not enough. Good night. :(
neg,@Jae0409 cuz I thought we could ask team snapchat to make live for the concert since its last concert for EUNHAE :(
neg,Crap!! I misplaced my phone. :(
neg,i miss you too den :(((  https://t.co/sIvKwcomiZ
neg,I miss my baby dae and bap so much :-(
neg,"@yokotaso_modoki 
I'm not good at Japanese likewise, either :("
neg,@_irwinstagram I'll give you Liam solo DM for Dylan :(( pls?:(
neg,@BellsIsMine what happened? :(
neg,will u follow me back again? :((( huehue @SeaveyDaniel
neg,also u can't make rice krispy treats without marshmallows &gt;:((
neg,@seungwannabe take care of urself :((((
neg,My body is srsly so tired but I can't sleep :-(
neg,@jenalive11 @TonightAlive and me :(
neg,#Birmingham #m5m6junction heading to #soulsurvivor15 #stafford slow progress :-( http://t.co/seHTxVttAe
neg,idk why I think my follow is a gift :(
neg,@practicallyhaz same :(. now it's a mixture of being so proud of them for how far they've come but also missing those days :(
neg,Ang inactive ko. Shems :((
neg,"@TheOGB @plasticniki @iggigg @J4PE5 dude, watch the language :("
neg,The state of my hair :( http://t.co/wnODE8EZzI
neg,i miss someone :(
neg,I wanna watch Paper Towns!! :((
neg,@glennlondey @CarltonFC looking that way :(
neg,Practice sad lage :(
neg,GUYS add my KIK - ramd #kik #kikme #talk #lesbian #oralsex #video #sexual :( http://t.co/Ty5Uar0Rmy
neg,@VMilas dont  really know sorry.:( try opening in paint and save as.
neg,@CatWormstein Youre getting famous :(
neg,It's my last day working with the munchkin today...:(...bought her a little parting gift...so far… https://t.co/0xSWksXs2t
neg,@Aimeemuthoni I miss you :( Still in Juja?
neg,Short Talk! Last Day Of Beach :(: http://t.co/sStJosDrNZ via @YouTube
neg,"@rinshilah i asked Mr Murugan, i hope he handles the trip this year. If dia reply i bgtau. Yeah i wanna go too :( i harap my mom bagi! Aminn"
neg,I also wanna go to the beach with my best fraand :( I might need a new friend before December so we can go on holiday 😬
neg,i am crying here watching bigbang on my tl :((
neg,i had steak a lot when i was younger and the fat makes me g*g :(
neg,Sian ah where to go now anybody want to meet :-(
neg,@AndyFales @GustoPizzaDM I wish I could have pizza delivered to me at 5am... :(
neg,whats wrong with my nose :(
neg,Add me on Snapchat : NicoleaPage #snapchat #kiksex #kikmeboys #makeup #kikmeboys #free #camsex :( http://t.co/iVcyNmm8vP
neg,@NICKIMINAJ im trying not to fall asleep  :(
neg,"@scottybev I'm not surprised, that sounds hellish! Why would you do such a thing? :("
neg,I'm  thirstyyyy :(
neg,Bad dreams :(
neg,but it isnt today :(( http://t.co/D0W4ts9l2l
neg,@loststhewar its kinda true :(
neg,I get sad every time I think about it... Now I got chesties :( https://t.co/KcnI2lMB5J
neg,Dad says he wanna eat Nando's for dinner tmr :(
neg,@holyperrieeele i only gave you 22 because you have the rest???? :( i can give you a solo dm??
neg,@OhHeyItsAJ Bow down bitches to the queen of the world!!!! :(((
neg,No one is brave enough to watch all my snapchat story :(
neg,assignments :(
neg,@toriellis_xo hahah im not even joking :( you going MADE?xx
neg,"so upset hen is going to leeds and not reading, the RDD is dissipating :("
neg,@koolaidkiller18 no idea why :(
neg,"@BMACRM i don't know . . i'm sorry, let me make it up to you ? : ("
neg,Getting pumped :(  https://t.co/hb7eR51JdX
neg,Capeee :(((
neg,@xjisoobelle no money :(
neg,@lyjenny_ haha its in Japan :( Sorry love!
neg,@GrudgeReinhold me too :(
neg,@Ohioleh noo. he's a random person in my class :(
neg,"@chenonceaus @YoMadridismo we are young, we will outlive him &gt;:("
neg,@katiemac49 Going for x-rays and a dental on Monday to check out her spine...nothing they can do about it though apart from pain relief :(
neg,Popol day too :(
neg,my stomach is killing me :(((
neg,@KOVENuk Aww. Poor frog :(
neg,these are three of my favourite pictures i took of brad :-( i miss tour so much http://t.co/vlB3nXEDk6
neg,"LOOKING FOR GEN.AD. BETTER IF THE PRICE CAN BE NEGOTIABLE :(((( CAN SOMEONE HELP ME :((((( , HUHUHUHUHU #BBMADEinManila  #FindaVIP"
neg,Photo: boyirl: :( http://t.co/DphfgsuG1i
neg,Yasss. Still dont get paid til August 6th :( lol still got hella clothes though
neg,@HiddlesSupport So much :(
neg,"@Kellipage17 I've only been a fan of 5SOS since early June last year :( And I really hate that… I get so upset over it.
Not that my parents"
neg,@leiwaleyn @sophiasam013 miss you too laine :(
neg,@ImJoanneT Ahh no what did you get done?? I hope you're okay :(
neg,i'm so tired :(
neg,I have a bad sleep difficiency :(
neg,@SkyHelpTeam I have been a customer for 20 years. My Internet is no why near the speed it should be. It's so so slow :(
neg,I want to ESCAPE please :(
neg,"Yeah guys, don't b mean to rapists!!! They have feelings too :( :( :( :( not like they committed a crime or anything https://t.co/Ifwuz7Wl5j"
neg,Bachpan Ki Yaadein :- Missing Old Days :( http://t.co/g3ytUH4nU7
neg,@beckyeh sadly no :( i'm flying Finnair from Heathrow this time cos Norwegian was too expensive :\
neg,Car batteries are so expensive :(. I hope I get a new life with it
neg,@tyde_mobile @ProductHunt please don't ask for upvotes :( http://t.co/MT1tFymZGU
neg,@zaynsart lucky :(
neg,@llama_ajol eat and rest well :( you're too tired..
neg,@yashatenshi not a fan of dogs but KEENO :(
neg,@gracegnolo WHATTHEFUCK they r sick. YOU ARE NOT GROTTY OR AN ATTENTION SEEKER. they have no morality.. KEEP FERN AWAY FROM THEM :((
neg,Mimi is such a cute name but it feels weird when I use it as my name :((
neg,"mum left me and went bali for work :((((((
shes the only one who i talk to most"
neg,@gunthercollier but i wanna go :(
neg,I can't ever listen to @PARTYOMO the same again :(
neg,be back in my life :(
neg,Loving someone way tooo much .. :( #whyyy
neg,I said i'd fall asleep early today...yesterday??? But now i'm just really hungry :(
neg,SO MUCH EDITING TO DO. SO LITTLE TIME. :-(
neg,pleaseeeee. :(
neg,"Brb 
lowbat :(
#OTWOLGrandTrailer"
neg,"I'm getting back into a funk.
:( ugh this sucks."
neg,@Uber the app isn't working :( #wewanticecream
neg,Sweat look omg :((
neg,@sabfkhan @tyde_mobile @ProductHunt please don't ask for upvotes :( http://t.co/MT1tFymZGU
neg,Awww i thought it was today :( https://t.co/JK8xRlW6IF
